,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t6939, 10 ,,
period1,sc01,t6940, 10 ,,
period1,sc01,t6941, 10 ,,
period1,sc01,t6942, 10 ,,
period1,sc01,t6943, 10 ,,
period1,sc01,t6944, 10 ,,
period1,sc01,t6945, 35 ,,
period1,sc01,t6946, 10 ,,
period1,sc01,t6947, 10 ,,
period1,sc01,t6948, 10 ,,
period1,sc01,t6949, 10 ,,
period1,sc01,t6950, 10 ,,
period1,sc01,t6951, 10 ,,
period1,sc01,t6952, 10 ,,
period1,sc01,t6953, 10 ,,
period1,sc01,t6954, 25 ,,
period1,sc01,t6955, 10 ,,
period1,sc01,t6956, 10 ,,
period1,sc01,t6957, 10 ,,
period1,sc01,t6958, 10 ,,
period1,sc01,t6959, 10 ,,
period1,sc01,t6960, 10 ,,
period1,sc01,t6961, 10 ,,
period1,sc01,t6962, 10 ,,
period1,sc01,t6963, 10 ,,
period1,sc01,t6964, 10 ,,
period1,sc01,t6965, 10 ,,
period1,sc01,t6966, 10 ,,
period1,sc01,t6967, 10 ,,
period1,sc01,t6968, 35 ,,
period1,sc01,t6969, 10 ,,
period1,sc01,t6970, 10 ,,
period1,sc01,t6971, 10 ,,
period1,sc01,t6972, 10 ,,
period1,sc01,t6973, 10 ,,
period1,sc01,t6974, 10 ,,
period1,sc01,t6975, 10 ,,
period1,sc01,t6976, 10 ,,
period1,sc01,t6977, 10 ,,
period1,sc01,t6978, 10 ,,
period1,sc01,t6979, 10 ,,
period1,sc01,t6980, 10 ,,
period1,sc01,t6981, 10 ,,
period1,sc01,t6982, 10 ,,
period1,sc01,t6983, 10 ,,
period1,sc01,t6984, 10 ,,
period1,sc01,t6985, 25 ,,
period1,sc01,t6986, 10 ,,
period1,sc01,t6987, 10 ,,
period1,sc01,t6988, 10 ,,
period1,sc01,t6989, 10 ,,
period1,sc01,t6990, 10 ,,
period1,sc01,t6991, 10 ,,
period1,sc01,t6992, 10 ,,
period1,sc01,t6993, 10 ,,
period1,sc01,t6994, 10 ,,
period1,sc01,t6995, 10 ,,
period1,sc01,t6996, 10 ,,
period1,sc01,t6997, 10 ,,
period1,sc01,t6998, 10 ,,
period1,sc01,t6999, 10 ,,
period1,sc01,t7000, 10 ,,
period1,sc01,t7001, 10 ,,
period1,sc01,t7002, 10 ,,
period1,sc01,t7003, 10 ,,
period1,sc01,t7004, 10 ,,
period1,sc01,t7005, 10 ,,
period1,sc01,t7006, 10 ,,
period1,sc01,t7007, 10 ,,
period1,sc01,t7008, 10 ,,
period1,sc01,t7009, 10 ,,
period1,sc01,t7010, 10 ,,
period1,sc01,t7011, 10 ,,
period1,sc01,t7012, 10 ,,
period1,sc01,t7013, 10 ,,
period1,sc01,t7014, 10 ,,
period1,sc01,t7015, 10 ,,
period1,sc01,t7016, 30 ,,
period1,sc01,t7017, 10 ,,
period1,sc01,t7018, 10 ,,
period1,sc01,t7019, 10 ,,
period1,sc01,t7020, 10 ,,
period1,sc01,t7021, 10 ,,
period1,sc01,t7022, 10 ,,
period1,sc01,t7023, 10 ,,
period1,sc01,t7024, 10 ,,
period1,sc01,t7025, 25 ,,
period1,sc01,t7026, 10 ,,
period1,sc01,t7027, 10 ,,
period1,sc01,t7028, 10 ,,
period1,sc01,t7029, 10 ,,
period1,sc01,t7030, 10 ,,
period1,sc01,t7031, 10 ,,
period1,sc01,t7032, 10 ,,
period1,sc01,t7033, 10 ,,
period1,sc01,t7034, 10 ,,
period1,sc01,t7035, 10 ,,
period1,sc01,t7036, 10 ,,
period1,sc01,t7037, 10 ,,
period1,sc01,t7038, 10 ,,
period1,sc01,t7039, 10 ,,
period1,sc01,t7040, 35 ,,
period1,sc01,t7041, 10 ,,
period1,sc01,t7042, 10 ,,
period1,sc01,t7043, 10 ,,
period1,sc01,t7044, 10 ,,
period1,sc01,t7045, 10 ,,
period1,sc01,t7046, 10 ,,
period1,sc01,t7047, 10 ,,
period1,sc01,t7048, 10 ,,
period1,sc01,t7049, 10 ,,
period1,sc01,t7050, 10 ,,
period1,sc01,t7051, 25 ,,
period1,sc01,t7052, 10 ,,
period1,sc01,t7053, 10 ,,
period1,sc01,t7054, 10 ,,
period1,sc01,t7055, 10 ,,
period1,sc01,t7056, 10 ,,
period1,sc01,t7057, 10 ,,
period1,sc01,t7058, 10 ,,
period1,sc01,t7059, 10 ,,
period1,sc01,t7060, 10 ,,
period1,sc01,t7061, 10 ,,
period1,sc01,t7062, 10 ,,
period1,sc01,t7063, 10 ,,
period1,sc01,t7064, 30 ,,
period1,sc01,t7065, 10 ,,
period1,sc01,t7066, 10 ,,
period1,sc01,t7067, 10 ,,
period1,sc01,t7068, 10 ,,
period1,sc01,t7069, 10 ,,
period1,sc01,t7070, 10 ,,
period1,sc01,t7071, 10 ,,
period1,sc01,t7072, 10 ,,
period1,sc01,t7073, 10 ,,
period1,sc01,t7074, 10 ,,
period1,sc01,t7075, 25 ,,
period1,sc01,t7076, 10 ,,
period1,sc01,t7077, 10 ,,
period1,sc01,t7078, 10 ,,
period1,sc01,t7079, 10 ,,
period1,sc01,t7080, 10 ,,
period1,sc01,t7081, 10 ,,
period1,sc01,t7082, 10 ,,
period1,sc01,t7083, 10 ,,
period1,sc01,t7084, 10 ,,
period1,sc01,t7085, 10 ,,
period1,sc01,t7086, 10 ,,
period1,sc01,t7087, 10 ,,
period1,sc01,t7088, 35 ,,
period1,sc01,t7089, 10 ,,
period1,sc01,t7090, 10 ,,
period1,sc01,t7091, 10 ,,
period1,sc01,t7092, 10 ,,
period1,sc01,t7093, 10 ,,
period1,sc01,t7094, 10 ,,
period1,sc01,t7095, 10 ,,
period1,sc01,t7096, 10 ,,
period1,sc01,t7097, 10 ,,
period1,sc01,t7098, 10 ,,
period1,sc01,t7099, 25 ,,
period1,sc01,t7100, 10 ,,
period1,sc01,t7101, 10 ,,
period1,sc01,t7102, 10 ,,
period1,sc01,t7103, 10 ,,
period1,sc01,t7104, 10 ,,
period1,sc01,t7105, 10 ,,
period1,sc01,t7106, 10 ,,
period1,sc01,t7107, 10 ,,
period1,sc01,t7108, 10 ,,
period1,sc01,t7109, 10 ,,
period1,sc01,t7110, 10 ,,
period1,sc01,t7111, 35 ,,
period1,sc01,t7112, 10 ,,
period1,sc01,t7113, 10 ,,
period1,sc01,t7114, 10 ,,
period1,sc01,t7115, 10 ,,
period1,sc01,t7116, 10 ,,
period1,sc01,t7117, 10 ,,
period1,sc01,t7118, 10 ,,
period1,sc01,t7119, 10 ,,
period1,sc01,t7120, 10 ,,
period1,sc01,t7121, 25 ,,
period1,sc01,t7122, 10 ,,
period1,sc01,t7123, 10 ,,
period1,sc01,t7124, 10 ,,
period1,sc01,t7125, 10 ,,
period1,sc01,t7126, 10 ,,
period1,sc01,t7127, 10 ,,
period1,sc01,t7128, 10 ,,
period1,sc01,t7129, 10 ,,
period1,sc01,t7130, 10 ,,
period1,sc01,t7131, 10 ,,
period1,sc01,t7132, 10 ,,
period1,sc01,t7133, 10 ,,
period1,sc01,t7134, 10 ,,
period1,sc01,t7135, 10 ,,
period1,sc01,t7136, 10 ,,
period1,sc01,t7137, 10 ,,
period1,sc01,t7138, 10 ,,
period1,sc01,t7139, 10 ,,
period1,sc01,t7140, 10 ,,
period1,sc01,t7141, 10 ,,
period1,sc01,t7142, 10 ,,
period1,sc01,t7143, 10 ,,
period1,sc01,t7144, 10 ,,
period1,sc01,t7145, 10 ,,
period1,sc01,t7146, 10 ,,
period1,sc01,t7147, 10 ,,
period1,sc01,t7148, 10 ,,
period1,sc01,t7149, 10 ,,
period1,sc01,t7150, 10 ,,
period1,sc01,t7151, 10 ,,
period1,sc01,t7152, 10 ,,
period1,sc01,t7153, 10 ,,
period1,sc01,t7154, 10 ,,
period1,sc01,t7155, 10 ,,
period1,sc01,t7156, 10 ,,
period1,sc01,t7157, 10 ,,
period1,sc01,t7158, 10 ,,
period1,sc01,t7159, 10 ,,
period1,sc01,t7160, 10 ,,
period1,sc01,t7161, 10 ,,
period1,sc01,t7162, 10 ,,
period1,sc01,t7163, 10 ,,
period1,sc01,t7164, 10 ,,
period1,sc01,t7165, 10 ,,
period1,sc01,t7166, 10 ,,
period1,sc01,t7167, 10 ,,
period1,sc01,t7168, 10 ,,
period1,sc01,t7169, 10 ,,
period1,sc01,t7170, 10 ,,
period1,sc01,t7171, 10 ,,
period1,sc01,t7172, 10 ,,
period1,sc01,t7173, 10 ,,
period1,sc01,t7174, 10 ,,
period1,sc01,t7175, 10 ,,
period1,sc01,t7176, 10 ,,
period1,sc01,t7177, 10 ,,
period1,sc01,t7178, 10 ,,
period1,sc01,t7179, 10 ,,
period1,sc01,t7180, 10 ,,
period1,sc01,t7181, 10 ,,
period1,sc01,t7182, 30 ,,
period1,sc01,t7183, 10 ,,
period1,sc01,t7184, 10 ,,
period1,sc01,t7185, 10 ,,
period1,sc01,t7186, 10 ,,
period1,sc01,t7187, 10 ,,
period1,sc01,t7188, 10 ,,
period1,sc01,t7189, 10 ,,
period1,sc01,t7190, 10 ,,
period1,sc01,t7191, 10 ,,
period1,sc01,t7192, 10 ,,
period1,sc01,t7193, 10 ,,
period1,sc01,t7194, 10 ,,
period1,sc01,t7195, 10 ,,
period1,sc01,t7196, 25 ,,
period1,sc01,t7197, 10 ,,
period1,sc01,t7198, 10 ,,
period1,sc01,t7199, 10 ,,
period1,sc01,t7200, 10 ,,
period1,sc01,t7201, 10 ,,
period1,sc01,t7202, 10 ,,
period1,sc01,t7203, 10 ,,
period1,sc01,t7204, 10 ,,
period1,sc01,t7205, 10 ,,
period1,sc01,t7206, 10 ,,
period1,sc01,t7207, 40 ,,
period1,sc01,t7208, 10 ,,
period1,sc01,t7209, 10 ,,
period1,sc01,t7210, 10 ,,
period1,sc01,t7211, 10 ,,
period1,sc01,t7212, 10 ,,
period1,sc01,t7213, 10 ,,
period1,sc01,t7214, 10 ,,
period1,sc01,t7215, 10 ,,
period1,sc01,t7216, 25 ,,
period1,sc01,t7217, 10 ,,
period1,sc01,t7218, 10 ,,
period1,sc01,t7219, 10 ,,
period1,sc01,t7220, 10 ,,
period1,sc01,t7221, 10 ,,
period1,sc01,t7222, 10 ,,
period1,sc01,t7223, 10 ,,
period1,sc01,t7224, 10 ,,
period1,sc01,t7225, 10 ,,
period1,sc01,t7226, 10 ,,
period1,sc01,t7227, 10 ,,
period1,sc01,t7228, 10 ,,
period1,sc01,t7229, 10 ,,
period1,sc01,t7230, 10 ,,
period1,sc01,t7231, 10 ,,
period1,sc01,t7232, 30 ,,
period1,sc01,t7233, 10 ,,
period1,sc01,t7234, 10 ,,
period1,sc01,t7235, 10 ,,
period1,sc01,t7236, 10 ,,
period1,sc01,t7237, 10 ,,
period1,sc01,t7238, 10 ,,
period1,sc01,t7239, 10 ,,
period1,sc01,t7240, 10 ,,
period1,sc01,t7241, 10 ,,
period1,sc01,t7242, 25 ,,
period1,sc01,t7243, 10 ,,
period1,sc01,t7244, 10 ,,
period1,sc01,t7245, 10 ,,
period1,sc01,t7246, 10 ,,
period1,sc01,t7247, 10 ,,
period1,sc01,t7248, 10 ,,
period1,sc01,t7249, 10 ,,
period1,sc01,t7250, 10 ,,
period1,sc01,t7251, 10 ,,
period1,sc01,t7252, 10 ,,
period1,sc01,t7253, 10 ,,
period1,sc01,t7254, 10 ,,
period1,sc01,t7255, 10 ,,
period1,sc01,t7256, 10 ,,
period1,sc01,t7257, 40 ,,
period1,sc01,t7258, 10 ,,
period1,sc01,t7259, 10 ,,
period1,sc01,t7260, 10 ,,
period1,sc01,t7261, 10 ,,
period1,sc01,t7262, 10 ,,
period1,sc01,t7263, 10 ,,
period1,sc01,t7264, 10 ,,
period1,sc01,t7265, 10 ,,
period1,sc01,t7266, 10 ,,
period1,sc01,t7267, 25 ,,
period1,sc01,t7268, 10 ,,
period1,sc01,t7269, 10 ,,
period1,sc01,t7270, 10 ,,
period1,sc01,t7271, 10 ,,
period1,sc01,t7272, 10 ,,
period1,sc01,t7273, 10 ,,
period1,sc01,t7274, 10 ,,
period1,sc01,t7275, 10 ,,
period1,sc01,t7276, 10 ,,
period1,sc01,t7277, 10 ,,
period1,sc01,t7278, 10 ,,
period1,sc01,t7279, 10 ,,
period1,sc01,t7280, 35 ,,
period1,sc01,t7281, 10 ,,
period1,sc01,t7282, 10 ,,
period1,sc01,t7283, 10 ,,
period1,sc01,t7284, 10 ,,
period1,sc01,t7285, 10 ,,
period1,sc01,t7286, 10 ,,
period1,sc01,t7287, 10 ,,
period1,sc01,t7288, 25 ,,
period1,sc01,t7289, 10 ,,
period1,sc01,t7290, 10 ,,
period1,sc01,t7291, 10 ,,
period1,sc01,t7292, 10 ,,
period1,sc01,t7293, 10 ,,
period1,sc01,t7294, 10 ,,
period1,sc01,t7295, 10 ,,
period1,sc01,t7296, 10 ,,
period1,sc01,t7297, 10 ,,
period1,sc01,t7298, 10 ,,
period1,sc01,t7299, 10 ,,
period1,sc01,t7300, 10 ,,
period1,sc01,t7301, 10 ,,
period1,sc01,t7302, 10 ,,
period1,sc01,t7303, 10 ,,
period1,sc01,t7304, 10 ,,
period1,sc01,t7305, 10 ,,
period1,sc01,t7306, 10 ,,
period1,sc01,t7307, 10 ,,
period1,sc01,t7308, 10 ,,
period1,sc01,t7309, 10 ,,
period1,sc01,t7310, 10 ,,
period1,sc01,t7311, 10 ,,
period1,sc01,t7312, 10 ,,
period1,sc01,t7313, 10 ,,
period1,sc01,t7314, 10 ,,
period1,sc01,t7315, 10 ,,
period1,sc01,t7316, 10 ,,
period1,sc01,t7317, 10 ,,
period1,sc01,t7318, 10 ,,
period1,sc01,t7319, 10 ,,
period1,sc01,t7320, 10 ,,
period1,sc01,t7321, 10 ,,
period1,sc01,t7322, 10 ,,
period1,sc01,t7323, 10 ,,
period1,sc01,t7324, 10 ,,
period1,sc01,t7325, 10 ,,
period1,sc01,t7326, 10 ,,
period1,sc01,t7327, 10 ,,
period1,sc01,t7328, 10 ,,
period1,sc01,t7329, 10 ,,
period1,sc01,t7330, 10 ,,
period1,sc01,t7331, 10 ,,
period1,sc01,t7332, 10 ,,
period1,sc01,t7333, 10 ,,
period1,sc01,t7334, 10 ,,
period1,sc01,t7335, 10 ,,
period1,sc01,t7336, 10 ,,
period1,sc01,t7337, 10 ,,
period1,sc01,t7338, 10 ,,
period1,sc01,t7339, 10 ,,
period1,sc01,t7340, 10 ,,
period1,sc01,t7341, 10 ,,
period1,sc01,t7342, 10 ,,
period1,sc01,t7343, 10 ,,
period1,sc01,t7344, 10 ,,
period1,sc01,t7345, 10 ,,
period1,sc01,t7346, 10 ,,
period1,sc01,t7347, 10 ,,
period1,sc01,t7348, 10 ,,
period1,sc01,t7349, 10 ,,
period1,sc01,t7350, 10 ,,
period1,sc01,t7351, 10 ,,
period1,sc01,t7352, 10 ,,
period1,sc01,t7353, 30 ,,
period1,sc01,t7354, 10 ,,
period1,sc01,t7355, 10 ,,
period1,sc01,t7356, 10 ,,
period1,sc01,t7357, 10 ,,
period1,sc01,t7358, 10 ,,
period1,sc01,t7359, 10 ,,
period1,sc01,t7360, 10 ,,
period1,sc01,t7361, 10 ,,
period1,sc01,t7362, 25 ,,
period1,sc01,t7363, 10 ,,
period1,sc01,t7364, 10 ,,
period1,sc01,t7365, 10 ,,
period1,sc01,t7366, 10 ,,
period1,sc01,t7367, 10 ,,
period1,sc01,t7368, 10 ,,
period1,sc01,t7369, 10 ,,
period1,sc01,t7370, 10 ,,
period1,sc01,t7371, 10 ,,
period1,sc01,t7372, 10 ,,
period1,sc01,t7373, 10 ,,
period1,sc01,t7374, 10 ,,
period1,sc01,t7375, 10 ,,
period1,sc01,t7376, 10 ,,
period1,sc01,t7377, 35 ,,
period1,sc01,t7378, 10 ,,
period1,sc01,t7379, 10 ,,
period1,sc01,t7380, 10 ,,
period1,sc01,t7381, 10 ,,
period1,sc01,t7382, 10 ,,
period1,sc01,t7383, 10 ,,
period1,sc01,t7384, 10 ,,
period1,sc01,t7385, 25 ,,
period1,sc01,t7386, 10 ,,
period1,sc01,t7387, 10 ,,
period1,sc01,t7388, 10 ,,
period1,sc01,t7389, 10 ,,
period1,sc01,t7390, 10 ,,
period1,sc01,t7391, 10 ,,
period1,sc01,t7392, 10 ,,
period1,sc01,t7393, 10 ,,
period1,sc01,t7394, 10 ,,
period1,sc01,t7395, 10 ,,
period1,sc01,t7396, 10 ,,
period1,sc01,t7397, 10 ,,
period1,sc01,t7398, 10 ,,
period1,sc01,t7399, 10 ,,
period1,sc01,t7400, 10 ,,
period1,sc01,t7401, 40 ,,
period1,sc01,t7402, 10 ,,
period1,sc01,t7403, 10 ,,
period1,sc01,t7404, 10 ,,
period1,sc01,t7405, 10 ,,
period1,sc01,t7406, 10 ,,
period1,sc01,t7407, 10 ,,
period1,sc01,t7408, 10 ,,
period1,sc01,t7409, 10 ,,
period1,sc01,t7410, 10 ,,
period1,sc01,t7411, 25 ,,
period1,sc01,t7412, 10 ,,
period1,sc01,t7413, 10 ,,
period1,sc01,t7414, 10 ,,
period1,sc01,t7415, 10 ,,
period1,sc01,t7416, 10 ,,
period1,sc01,t7417, 10 ,,
period1,sc01,t7418, 10 ,,
period1,sc01,t7419, 10 ,,
period1,sc01,t7420, 10 ,,
period1,sc01,t7421, 10 ,,
period1,sc01,t7422, 10 ,,
period1,sc01,t7423, 10 ,,
period1,sc01,t7424, 10 ,,
period1,sc01,t7425, 10 ,,
period1,sc01,t7426, 30 ,,
period1,sc01,t7427, 10 ,,
period1,sc01,t7428, 10 ,,
period1,sc01,t7429, 10 ,,
period1,sc01,t7430, 10 ,,
period1,sc01,t7431, 10 ,,
period1,sc01,t7432, 25 ,,
period1,sc01,t7433, 10 ,,
period1,sc01,t7434, 10 ,,
period1,sc01,t7435, 10 ,,
period1,sc01,t7436, 10 ,,
period1,sc01,t7437, 10 ,,
period1,sc01,t7438, 10 ,,
period1,sc01,t7439, 10 ,,
period1,sc01,t7440, 10 ,,
period1,sc01,t7441, 10 ,,
period1,sc01,t7442, 10 ,,
period1,sc01,t7443, 10 ,,
period1,sc01,t7444, 10 ,,
period1,sc01,t7445, 10 ,,
period1,sc01,t7446, 30 ,,
period1,sc01,t7447, 10 ,,
period1,sc01,t7448, 10 ,,
period1,sc01,t7449, 10 ,,
period1,sc01,t7450, 10 ,,
period1,sc01,t7451, 10 ,,
period1,sc01,t7452, 10 ,,
period1,sc01,t7453, 10 ,,
period1,sc01,t7454, 10 ,,
period1,sc01,t7455, 10 ,,
period1,sc01,t7456, 10 ,,
period1,sc01,t7457, 25 ,,
period1,sc01,t7458, 10 ,,
period1,sc01,t7459, 10 ,,
period1,sc01,t7460, 10 ,,
period1,sc01,t7461, 10 ,,
period1,sc01,t7462, 10 ,,
period1,sc01,t7463, 10 ,,
period1,sc01,t7464, 10 ,,
period1,sc01,t7465, 10 ,,
period1,sc01,t7466, 10 ,,
period1,sc01,t7467, 10 ,,
period1,sc01,t7468, 10 ,,
period1,sc01,t7469, 10 ,,
period1,sc01,t7470, 10 ,,
period1,sc01,t7471, 10 ,,
period1,sc01,t7472, 10 ,,
period1,sc01,t7473, 10 ,,
period1,sc01,t7474, 10 ,,
period1,sc01,t7475, 10 ,,
period1,sc01,t7476, 10 ,,
period1,sc01,t7477, 10 ,,
period1,sc01,t7478, 10 ,,
period1,sc01,t7479, 10 ,,
period1,sc01,t7480, 10 ,,
period1,sc01,t7481, 10 ,,
period1,sc01,t7482, 10 ,,
period1,sc01,t7483, 10 ,,
period1,sc01,t7484, 10 ,,
period1,sc01,t7485, 10 ,,
period1,sc01,t7486, 10 ,,
period1,sc01,t7487, 10 ,,
period1,sc01,t7488, 10 ,,
period1,sc01,t7489, 10 ,,
period1,sc01,t7490, 10 ,,
period1,sc01,t7491, 10 ,,
period1,sc01,t7492, 10 ,,
period1,sc01,t7493, 10 ,,
period1,sc01,t7494, 10 ,,
period1,sc01,t7495, 10 ,,
period1,sc01,t7496, 10 ,,
period1,sc01,t7497, 10 ,,
period1,sc01,t7498, 10 ,,
period1,sc01,t7499, 10 ,,
period1,sc01,t7500, 10 ,,
period1,sc01,t7501, 10 ,,
period1,sc01,t7502, 10 ,,
period1,sc01,t7503, 10 ,,
period1,sc01,t7504, 10 ,,
period1,sc01,t7505, 10 ,,
period1,sc01,t7506, 10 ,,
period1,sc01,t7507, 10 ,,
period1,sc01,t7508, 10 ,,
period1,sc01,t7509, 10 ,,
period1,sc01,t7510, 10 ,,
period1,sc01,t7511, 10 ,,
period1,sc01,t7512, 10 ,,
period1,sc01,t7513, 10 ,,
period1,sc01,t7514, 10 ,,
period1,sc01,t7515, 10 ,,
period1,sc01,t7516, 10 ,,
period1,sc01,t7517, 10 ,,
period1,sc01,t7518, 10 ,,
period1,sc01,t7519, 10 ,,
period1,sc01,t7520, 30 ,,
period1,sc01,t7521, 10 ,,
period1,sc01,t7522, 10 ,,
period1,sc01,t7523, 10 ,,
period1,sc01,t7524, 10 ,,
period1,sc01,t7525, 10 ,,
period1,sc01,t7526, 10 ,,
period1,sc01,t7527, 10 ,,
period1,sc01,t7528, 10 ,,
period1,sc01,t7529, 10 ,,
period1,sc01,t7530, 25 ,,
period1,sc01,t7531, 10 ,,
period1,sc01,t7532, 10 ,,
period1,sc01,t7533, 10 ,,
period1,sc01,t7534, 10 ,,
period1,sc01,t7535, 10 ,,
period1,sc01,t7536, 10 ,,
period1,sc01,t7537, 10 ,,
period1,sc01,t7538, 10 ,,
period1,sc01,t7539, 10 ,,
period1,sc01,t7540, 10 ,,
period1,sc01,t7541, 10 ,,
period1,sc01,t7542, 10 ,,
period1,sc01,t7543, 10 ,,
period1,sc01,t7544, 10 ,,
period1,sc01,t7545, 35 ,,
period1,sc01,t7546, 10 ,,
period1,sc01,t7547, 10 ,,
period1,sc01,t7548, 10 ,,
period1,sc01,t7549, 10 ,,
period1,sc01,t7550, 10 ,,
period1,sc01,t7551, 10 ,,
period1,sc01,t7552, 10 ,,
period1,sc01,t7553, 10 ,,
period1,sc01,t7554, 10 ,,
period1,sc01,t7555, 25 ,,
period1,sc01,t7556, 10 ,,
period1,sc01,t7557, 10 ,,
period1,sc01,t7558, 10 ,,
period1,sc01,t7559, 10 ,,
period1,sc01,t7560, 10 ,,
period1,sc01,t7561, 10 ,,
period1,sc01,t7562, 10 ,,
period1,sc01,t7563, 10 ,,
period1,sc01,t7564, 10 ,,
period1,sc01,t7565, 10 ,,
period1,sc01,t7566, 10 ,,
period1,sc01,t7567, 10 ,,
period1,sc01,t7568, 35 ,,
period1,sc01,t7569, 10 ,,
period1,sc01,t7570, 10 ,,
period1,sc01,t7571, 10 ,,
period1,sc01,t7572, 10 ,,
period1,sc01,t7573, 10 ,,
period1,sc01,t7574, 10 ,,
period1,sc01,t7575, 10 ,,
period1,sc01,t7576, 10 ,,
period1,sc01,t7577, 10 ,,
period1,sc01,t7578, 10 ,,
period1,sc01,t7579, 25 ,,
period1,sc01,t7580, 10 ,,
period1,sc01,t7581, 10 ,,
period1,sc01,t7582, 10 ,,
period1,sc01,t7583, 10 ,,
period1,sc01,t7584, 10 ,,
period1,sc01,t7585, 10 ,,
period1,sc01,t7586, 10 ,,
period1,sc01,t7587, 10 ,,
period1,sc01,t7588, 10 ,,
period1,sc01,t7589, 10 ,,
period1,sc01,t7590, 10 ,,
period1,sc01,t7591, 30 ,,
period1,sc01,t7592, 10 ,,
period1,sc01,t7593, 10 ,,
period1,sc01,t7594, 10 ,,
period1,sc01,t7595, 10 ,,
period1,sc01,t7596, 10 ,,
period1,sc01,t7597, 10 ,,
period1,sc01,t7598, 10 ,,
period1,sc01,t7599, 10 ,,
period1,sc01,t7600, 10 ,,
period1,sc01,t7601, 25 ,,
period1,sc01,t7602, 10 ,,
period1,sc01,t7603, 10 ,,
period1,sc01,t7604, 10 ,,
period1,sc01,t7605, 10 ,,
period1,sc01,t7606, 10 ,,
period1,sc01,t7607, 10 ,,
period1,sc01,t7608, 10 ,,
period1,sc01,t7609, 10 ,,
period1,sc01,t7610, 10 ,,
period1,sc01,t7611, 10 ,,
period1,sc01,t7612, 10 ,,
period1,sc01,t7613, 10 ,,
period1,sc01,t7614, 10 ,,
period1,sc01,t7615, 10 ,,
period1,sc01,t7616, 35 ,,
period1,sc01,t7617, 10 ,,
period1,sc01,t7618, 10 ,,
period1,sc01,t7619, 10 ,,
period1,sc01,t7620, 10 ,,
period1,sc01,t7621, 10 ,,
period1,sc01,t7622, 10 ,,
period1,sc01,t7623, 10 ,,
period1,sc01,t7624, 10 ,,
period1,sc01,t7625, 25 ,,
period1,sc01,t7626, 10 ,,
period1,sc01,t7627, 10 ,,
period1,sc01,t7628, 10 ,,
period1,sc01,t7629, 10 ,,
period1,sc01,t7630, 10 ,,
period1,sc01,t7631, 10 ,,
period1,sc01,t7632, 10 ,,
period1,sc01,t7633, 10 ,,
period1,sc01,t7634, 10 ,,
period1,sc01,t7635, 10 ,,
period1,sc01,t7636, 10 ,,
period1,sc01,t7637, 10 ,,
period1,sc01,t7638, 10 ,,
period1,sc01,t7639, 10 ,,
period1,sc01,t7640, 10 ,,
period1,sc01,t7641, 10 ,,
period1,sc01,t7642, 10 ,,
period1,sc01,t7643, 10 ,,
period1,sc01,t7644, 10 ,,
period1,sc01,t7645, 10 ,,
period1,sc01,t7646, 10 ,,
period1,sc01,t7647, 10 ,,
period1,sc01,t7648, 10 ,,
period1,sc01,t7649, 10 ,,
period1,sc01,t7650, 10 ,,
period1,sc01,t7651, 10 ,,
period1,sc01,t7652, 10 ,,
period1,sc01,t7653, 10 ,,
period1,sc01,t7654, 10 ,,
period1,sc01,t7655, 10 ,,
period1,sc01,t7656, 10 ,,
period1,sc01,t7657, 10 ,,
period1,sc01,t7658, 10 ,,
period1,sc01,t7659, 10 ,,
period1,sc01,t7660, 10 ,,
period1,sc01,t7661, 10 ,,
period1,sc01,t7662, 10 ,,
period1,sc01,t7663, 10 ,,
period1,sc01,t7664, 10 ,,
period1,sc01,t7665, 10 ,,
period1,sc01,t7666, 10 ,,
period1,sc01,t7667, 10 ,,
period1,sc01,t7668, 10 ,,
period1,sc01,t7669, 10 ,,
period1,sc01,t7670, 10 ,,
period1,sc01,t7671, 10 ,,
period1,sc01,t7672, 10 ,,
period1,sc01,t7673, 10 ,,
period1,sc01,t7674, 10 ,,
period1,sc01,t7675, 10 ,,
period1,sc01,t7676, 10 ,,
period1,sc01,t7677, 10 ,,
period1,sc01,t7678, 10 ,,
period1,sc01,t7679, 10 ,,
period1,sc01,t7680, 10 ,,
period1,sc01,t7681, 10 ,,
period1,sc01,t7682, 10 ,,
period1,sc01,t7683, 10 ,,
period1,sc01,t7684, 10 ,,
period1,sc01,t7685, 10 ,,
period1,sc01,t7686, 10 ,,
period1,sc01,t7687, 40 ,,
period1,sc01,t7688, 10 ,,
period1,sc01,t7689, 10 ,,
period1,sc01,t7690, 10 ,,
period1,sc01,t7691, 10 ,,
period1,sc01,t7692, 10 ,,
period1,sc01,t7693, 10 ,,
period1,sc01,t7694, 10 ,,
period1,sc01,t7695, 10 ,,
period1,sc01,t7696, 10 ,,
period1,sc01,t7697, 10 ,,
period1,sc01,t7698, 25 ,,
period1,sc01,t7699, 10 ,,
period1,sc01,t7700, 10 ,,
period1,sc01,t7701, 10 ,,
period1,sc01,t7702, 10 ,,
period1,sc01,t7703, 10 ,,
period1,sc01,t7704, 10 ,,
period1,sc01,t7705, 10 ,,
period1,sc01,t7706, 10 ,,
period1,sc01,t7707, 10 ,,
period1,sc01,t7708, 10 ,,
period1,sc01,t7709, 10 ,,
period1,sc01,t7710, 10 ,,
period1,sc01,t7711, 40 ,,
period1,sc01,t7712, 10 ,,
period1,sc01,t7713, 10 ,,
period1,sc01,t7714, 10 ,,
